index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
2179,065192,REHABILITATION AND NURSING CENTER OF THE ROCKIES,1020 PATTON STREET,FORT COLLINS,CO,80524,9704847981,340,Larimer,For profit - Corporation,96,73,Medicare and Medicaid,False,"HANLON BUSH INVESTMENTS, LLC",09/01/1984,False,False,False,False,Resident,Yes,1.0,,1.0,,1.0,,5.0,,5.0,,,,2.2411,0.64521,1.01096,1.65616,3.89727,0.08425,2.18917,0.53256,0.74524,3.46697,2.5119,1.00557,1.01362,4.5312,19.0,16.0,3.0,120.0,02/18/2016,1.0,0.0,120.0,18.0,15.0,6.0,140.0,02/04/2015,1.0,0.0,140.0,12.0,7.0,5.0,60.0,03/10/2014,1.0,0.0,60.0,116.667,0,14,2,$3810.00,0,2,"1020 PATTON STREET
FORT COLLINS, CO 80524
(40.573291, -105.05446)",09/01/2016
2180,065193,ALPINE LIVING CENTER,501 EAST THORNTON PARKWAY,THORNTON,CO,80229,3034526101,0,Adams,For profit - Corporation,126,98,Medicare and Medicaid,False,SSC THORNTON OPERATING COMPANY LLC,10/01/1984,False,False,False,False,Resident,Yes,1.0,,1.0,,4.0,,3.0,,4.0,,,,1.78827,0.73776,0.86837,1.60612,3.3944,0.09184,2.14786,0.65508,1.04094,3.84388,2.0429,0.93476,0.62333,3.55955,21.0,9.0,12.0,120.0,01/11/2016,1.0,0.0,120.0,24.0,21.0,24.0,148.0,12/18/2014,1.0,0.0,148.0,11.0,11.0,0.0,76.0,01/15/2014,1.0,0.0,76.0,122.0,0,25,0,$0.00,0,0,"501 EAST THORNTON PARKWAY
THORNTON, CO 80229
(39.870664, -104.980428)",09/01/2016
2181,065189,PEAKS CARE CENTER THE,1440 COFFMAN STREET,LONGMONT,CO,80501,3037762814,60,Boulder,For profit - Corporation,105,74,Medicare and Medicaid,False,HEIGHTS HEALTHCARE COMPANY LLC,07/01/1984,True,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,3.0,,,,2.52838,1.26486,0.74932,2.01419,4.54256,0.15473,2.4375,0.64923,1.14514,4.23188,2.54518,1.61703,0.48893,4.32683,1.0,1.0,1.0,16.0,05/11/2016,0.0,0.0,16.0,8.0,8.0,0.0,52.0,05/04/2015,1.0,0.0,52.0,12.0,11.0,2.0,104.0,05/08/2014,1.0,0.0,104.0,42.667,0,14,0,$0.00,1,1,"1440 COFFMAN STREET
LONGMONT, CO 80501
(40.184375, -105.103683)",09/01/2016
2182,065147,CHEYENNE MOUNTAIN CENTER,835 TENDERFOOT HILL ROAD,COLORADO SPRINGS,CO,80906,7195768380,200,El Paso,For profit - Corporation,159,136,Medicare and Medicaid,False,"PEAK MEDICAL COLORADO NO. 2, LLC",12/01/1977,False,False,False,False,Resident,Yes,1.0,,1.0,,1.0,,4.0,,4.0,,,,2.12243,0.70699,1.13346,1.84044,3.96288,0.0364,2.32916,0.72284,1.2617,4.31371,2.23592,0.8118,0.67125,3.70307,13.0,8.0,5.0,72.0,06/02/2016,1.0,0.0,72.0,19.0,19.0,4.0,120.0,04/24/2015,1.0,0.0,120.0,30.0,28.0,25.0,297.0,03/06/2014,2.0,149.0,446.0,150.333,0,20,1,$6468.00,1,2,"835 TENDERFOOT HILL ROAD
COLORADO SPRINGS, CO 80906
(38.793939, -104.812532)",09/01/2016
2183,065206,"ROWAN COMMUNITY, INC",4601 EAST ASBURY CIRCLE,DENVER,CO,80222,3032383838,150,Denver,For profit - Corporation,72,68,Medicare and Medicaid,False,"ROWAN COMMUNITY, INC..",05/01/1985,False,False,False,False,Resident,Yes,4.0,,4.0,,3.0,,3.0,,4.0,,,,2.45147,0.45294,0.93309,1.38603,3.8375,0.00956,2.43945,0.71489,1.16028,4.31462,2.46579,0.52587,0.60089,3.58516,6.0,6.0,0.0,20.0,03/10/2016,1.0,0.0,20.0,9.0,9.0,0.0,56.0,02/12/2015,1.0,0.0,56.0,7.0,6.0,1.0,64.0,03/21/2014,1.0,0.0,64.0,39.333,0,1,1,$3000.00,0,1,"4601 EAST ASBURY CIRCLE
DENVER, CO 80222
(39.679641, -104.933536)",09/01/2016
2184,065208,PEARL STREET HEALTH AND REHABILITATION CENTER,3636 SOUTH PEARL STREET,ENGLEWOOD,CO,80110,3037611640,20,Arapahoe,For profit - Limited Liability company,81,67,Medicare and Medicaid,False,SSC ENGLEWOOD OPERATING COMPANY LLC,05/01/1985,False,False,False,False,Resident,Yes,2.0,,2.0,,1.0,,4.0,,4.0,,,,1.93507,0.85,0.71269,1.56269,3.49776,0.01716,2.30961,0.59839,0.88524,3.79325,2.05579,1.17899,0.60155,3.7169,13.0,9.0,4.0,68.0,02/26/2016,1.0,0.0,68.0,15.0,15.0,0.0,108.0,01/06/2015,1.0,0.0,108.0,4.0,4.0,0.0,40.0,02/04/2014,1.0,0.0,40.0,76.667,0,4,0,$0.00,0,0,"3636 SOUTH PEARL STREET
ENGLEWOOD, CO 80110
(39.65036, -104.980609)",09/01/2016
2185,065185,PROSPECT PARK LIVING CENTER,555 PROSPECT AVE,ESTES PARK,CO,80517,9705868103,340,Larimer,Government - Hospital district,60,33,Medicare and Medicaid,False,PARK HOSPITAL DISTRICT,01/24/1984,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,,,2.85758,0.41515,1.81667,2.23182,5.0894,0.05152,2.25833,0.65697,0.93625,3.85154,3.1048,0.52449,1.44985,5.3264,5.0,5.0,0.0,20.0,05/19/2016,1.0,0.0,20.0,10.0,10.0,0.0,64.0,03/26/2015,1.0,0.0,64.0,6.0,6.0,0.0,28.0,02/27/2014,1.0,0.0,28.0,36.0,0,0,0,$0.00,0,0,"555 PROSPECT AVE
ESTES PARK, CO 80517
(40.372288, -105.513712)",09/01/2016
2186,065202,CEDARS HEALTHCARE CENTER,1599 INGALLS ST,LAKEWOOD,CO,80214,3032323551,290,Jefferson,For profit - Corporation,130,81,Medicare and Medicaid,False,FIVE STAR QUALITY CARE-COLORADO LLC,12/27/1984,False,False,False,False,Resident,Yes,4.0,,3.0,,3.0,,5.0,,5.0,,,,2.0821,1.0037,1.26358,2.26728,4.34938,0.0821,2.29726,0.60471,0.91567,3.81764,2.22389,1.37764,1.0311,4.59234,6.0,6.0,0.0,28.0,08/20/2015,1.0,0.0,28.0,13.0,13.0,0.0,124.0,09/10/2014,1.0,0.0,124.0,3.0,2.0,1.0,12.0,10/29/2013,1.0,0.0,12.0,57.333,0,2,0,$0.00,0,0,"1599 INGALLS ST
LAKEWOOD, CO 80214
(39.742137, -105.063848)",09/01/2016
2187,065196,AVAMERE TRANSITIONAL CARE AND REHAB-MALLEY,401 MALLEY DRIVE,NORTHGLENN,CO,80233,3034524700,0,Adams,For profit - Corporation,162,131,Medicare and Medicaid,False,NORTHGLENN OPERATIONS LLC,09/28/1984,False,False,False,False,Resident,Yes,4.0,,2.0,,5.0,,4.0,,4.0,,,,2.63893,0.7874,0.88092,1.66832,4.30725,0.0874,2.47986,0.69254,1.06447,4.23686,2.61109,0.94369,0.61836,4.09787,14.0,13.0,1.0,80.0,06/02/2016,0.0,0.0,80.0,8.0,4.0,4.0,68.0,05/04/2015,1.0,0.0,68.0,6.0,6.0,0.0,56.0,06/02/2014,1.0,0.0,56.0,72.0,0,4,0,$0.00,0,0,"401 MALLEY DRIVE
NORTHGLENN, CO 80233
(39.903125, -104.981879)",09/01/2016
2188,065203,CHERRELYN HEALTHCARE CENTER,5555 SOUTH ELATI STREET,LITTLETON,CO,80120,3037988686,20,Arapahoe,For profit - Corporation,190,147,Medicare and Medicaid,False,FIVE STAR QUALITY CARE-COLORADO LLC,12/27/1984,False,False,False,False,Resident,Yes,2.0,,1.0,,3.0,,4.0,,4.0,,,,2.46803,0.96497,0.96122,1.92619,4.39422,0.13129,2.27059,0.62215,1.0467,3.93944,2.66706,1.28735,0.68618,4.49624,11.0,10.0,1.0,80.0,08/20/2015,1.0,0.0,80.0,16.0,16.0,6.0,104.0,08/06/2014,1.0,0.0,104.0,14.0,14.0,0.0,112.0,09/10/2013,1.0,0.0,112.0,93.333,0,10,0,$0.00,0,0,"5555 SOUTH ELATI STREET
LITTLETON, CO 80120
(39.616242, -104.994158)",09/01/2016
2189,065146,CHERRY CREEK NURSING CENTER,14699 EAST HAMPDEN AVENUE,AURORA,CO,80014,3036930111,20,Arapahoe,For profit - Corporation,218,179,Medicare and Medicaid,False,"NEXION HEALTH AT CHERRY CREEK, INC.",05/02/1977,False,False,False,False,Resident,Yes,1.0,,1.0,,4.0,,3.0,,3.0,,,,2.25391,0.83073,0.78184,1.61257,3.86648,0.02151,2.415,0.67106,1.16111,4.24717,2.29003,1.02749,0.50313,3.6696,4.0,2.0,2.0,36.0,03/31/2016,1.0,0.0,36.0,26.0,20.0,26.0,176.0,02/16/2015,1.0,0.0,176.0,29.0,26.0,10.0,275.0,12/20/2013,2.0,138.0,413.0,145.5,0,35,2,$11025.00,2,4,"14699 EAST HAMPDEN AVENUE
AURORA, CO 80014
(39.653155, -104.817631)",09/01/2016
2190,065121,"PAVILION AT VILLA PUEBLO, THE",855 HUNTER DRIVE,PUEBLO,CO,81001,7195455911,500,Pueblo,For profit - Partnership,90,78,Medicare and Medicaid,False,"1111 BONFORTE OPCO, LLC",05/30/1973,True,False,False,False,Resident,Yes,3.0,,2.0,,4.0,,4.0,,5.0,,,,2.45962,0.80449,1.20385,2.00833,4.46796,0.09359,2.45924,0.65092,1.21044,4.3206,2.45408,1.02582,0.74313,4.16838,6.0,6.0,0.0,44.0,10/08/2015,1.0,0.0,44.0,8.0,8.0,0.0,76.0,09/10/2014,1.0,0.0,76.0,12.0,12.0,0.0,84.0,10/29/2013,1.0,0.0,84.0,61.333,0,0,0,$0.00,0,0,"855 HUNTER DRIVE
PUEBLO, CO 81001
(38.28872, -104.60036)",09/01/2016
2191,065144,GUNNISON VALLEY HEALTH SENIOR CARE CENTER,1500 W TOMICHI AVE,GUNNISON,CO,81230,9706410704,250,Gunnison,Government - County,59,34,Medicare and Medicaid,False,GUNNISON VALLEY HEALTH SENIOR CARE CENTER,04/09/1977,False,False,False,False,Resident,Yes,3.0,,2.0,,2.0,,5.0,,5.0,,,,4.06765,0.24265,1.69118,1.93382,6.00148,0.13382,2.4454,0.61624,0.85065,3.91229,4.08146,0.32682,1.48551,6.18343,9.0,8.0,1.0,68.0,09/29/2015,1.0,0.0,68.0,9.0,9.0,0.0,96.0,11/06/2014,2.0,48.0,144.0,4.0,4.0,0.0,28.0,10/03/2013,1.0,0.0,28.0,86.667,0,5,0,$0.00,0,0,"1500 W TOMICHI AVE
GUNNISON, CO 81230
(38.544409, -106.945661)",09/01/2016
2192,065152,SUNDANCE SKILLED NURSING AND REHABILITATION,2612 WEST CUCHARRAS STREET,COLORADO SPRINGS,CO,80904,7196327474,200,El Paso,For profit - Corporation,68,58,Medicare and Medicaid,False,"CUCHARRAS OPERATIONS, LLC",02/12/1981,False,False,False,False,Resident,Yes,2.0,,3.0,,1.0,,3.0,,4.0,,,,1.64224,0.58707,0.725,1.31207,2.95431,0.05431,2.01374,0.575,0.83521,3.42395,2.00104,0.84742,0.6486,3.47801,4.0,4.0,0.0,32.0,09/24/2015,1.0,0.0,32.0,10.0,10.0,0.0,56.0,08/06/2014,1.0,0.0,56.0,10.0,10.0,0.0,72.0,08/22/2013,1.0,0.0,72.0,46.667,0,0,0,$0.00,0,0,"2612 WEST CUCHARRAS STREET
COLORADO SPRINGS, CO 80904
(38.847589, -104.865224)",09/01/2016
2193,065198,"GARDENS, THE",104 LOIS LANE,COLORADO SPRINGS,CO,80904,7196352569,200,El Paso,For profit - Corporation,45,36,Medicare and Medicaid,False,"LOIS LANE OPERATIONS, LLC",10/31/1984,False,False,False,False,Resident,Yes,4.0,,4.0,,3.0,,3.0,,5.0,,,,1.79583,0.19583,1.0375,1.23333,3.02916,0.11111,2.35219,0.61214,0.91533,3.87966,1.87333,0.26553,0.84693,3.14724,9.0,8.0,1.0,44.0,04/20/2016,1.0,0.0,44.0,6.0,6.0,0.0,32.0,02/26/2015,1.0,0.0,32.0,0.0,0.0,0.0,0.0,03/14/2014,0.0,0.0,0.0,32.667,0,2,0,$0.00,0,0,"104 LOIS LANE
COLORADO SPRINGS, CO 80904
(38.858849, -104.883824)",09/01/2016
2194,065113,CENTURA HEALTH-MEDALION HEALTH CENTER,1719 E BIJOU STREET,COLORADO SPRINGS,CO,80909,7193811000,200,El Paso,Non profit - Corporation,60,54,Medicare and Medicaid,False,CATHOLIC HEALTH INITIATIVES COLORADO,09/21/1970,True,False,False,False,Resident,Yes,4.0,,2.0,,5.0,,4.0,,5.0,,,,2.39352,0.31481,1.15741,1.47222,3.86574,0.08704,2.43037,0.62885,0.9921,4.05132,2.41649,0.41551,0.87171,3.84625,10.0,10.0,0.0,44.0,03/02/2016,1.0,0.0,44.0,11.0,11.0,0.0,80.0,04/01/2015,1.0,0.0,80.0,15.0,15.0,0.0,140.0,06/06/2014,1.0,0.0,140.0,72.0,0,0,0,$0.00,0,0,"1719 E BIJOU STREET
COLORADO SPRINGS, CO 80909
(38.835801, -104.795305)",09/01/2016
2195,05A408,CRESTWOOD TREATMENT CENTER,2171 MOWRY AVENUE,FREMONT,CA,94538,5107938383,0,Alameda,For profit - Corporation,88,62,Medicaid,False,Legal Business Name Not Available,07/01/1998,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,,,3.21613,0.79839,0.67823,1.47661,4.69275,0.0,1.54917,0.46489,0.58629,2.60035,5.09398,1.42541,0.86437,7.27441,3.0,3.0,0.0,12.0,06/11/2015,1.0,0.0,12.0,2.0,2.0,0.0,8.0,05/01/2014,1.0,0.0,8.0,4.0,2.0,2.0,91.0,01/31/2013,1.0,0.0,91.0,23.833,1,0,0,$0.00,0,0,"2171 MOWRY AVENUE
FREMONT, CA 94538
(37.557404, -121.981334)",09/01/2016
2196,05E062,HARBOR VIEW HOUSE,921 S. BEACON STREET,SAN PEDRO,CA,90731,3105473341,200,Los Angeles,Non profit - Corporation,83,80,Medicaid,False,Legal Business Name Not Available,03/31/1974,False,False,False,False,Resident,Yes,4.0,,4.0,,5.0,,1.0,,2.0,,,,0.78688,0.68688,0.22,0.90688,1.69376,0.01063,1.25071,0.44733,0.53835,2.2364,1.54374,1.27446,0.30535,3.05285,7.0,7.0,0.0,28.0,06/14/2015,1.0,0.0,28.0,9.0,9.0,0.0,64.0,02/23/2014,1.0,0.0,64.0,4.0,4.0,0.0,28.0,11/18/2012,1.0,0.0,28.0,40.0,0,0,0,$0.00,0,0,"921 S BEACON STREET
SAN PEDRO, CA 90731
(33.735556, -118.280445)",09/01/2016
2197,065142,LEMAY AVENUE HEALTH AND REHABILITATION FACILITY,4824 SOUTH LEMAY AVENUE,FORT COLLINS,CO,80525,9704821584,340,Larimer,For profit - Corporation,130,128,Medicare and Medicaid,False,"GREENFIELD MANAGEMENT SERVICES, INC.",10/01/1977,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,4.0,,5.0,,,,2.64961,0.34805,1.475,1.82305,4.47266,0.12617,2.45696,0.64139,0.9977,4.09605,2.64609,0.4504,1.10467,4.40152,5.0,3.0,2.0,24.0,09/21/2015,1.0,0.0,24.0,5.0,5.0,0.0,28.0,08/01/2014,1.0,0.0,28.0,0.0,0.0,0.0,0.0,10/02/2013,0.0,0.0,0.0,21.333,0,2,0,$0.00,0,0,"4824 SOUTH LEMAY AVENUE
FORT COLLINS, CO 80525
(40.519363, -105.05809)",09/01/2016
2198,05A371,CRESTWOOD WELLNESS AND RECOVERY CENTER,3062 CHURN CREEK RD.,REDDING,CA,96002,5302210976,550,Shasta,For profit - Corporation,99,91,Medicaid,False,Legal Business Name Not Available,02/05/1988,False,False,False,False,Resident,Yes,2.0,,2.0,,5.0,,1.0,,1.0,,,,0.72912,1.1467,0.21593,1.36264,2.09175,0.0,1.48994,0.50009,0.68416,2.67419,1.20074,1.90317,0.23583,3.15296,12.0,12.0,0.0,64.0,03/10/2016,1.0,0.0,64.0,11.0,11.0,0.0,92.0,02/27/2015,2.0,46.0,138.0,6.0,3.0,3.0,44.0,01/16/2014,1.0,0.0,44.0,85.333,2,1,0,$0.00,0,0,"3062 CHURN CREEK RD
REDDING, CA 96002
(40.562705, -122.353107)",09/01/2016
2199,065097,MAPLETON CARE CENTER,115 INGALLS STREET,LAKEWOOD,CO,80226,3032371325,290,Jefferson,For profit - Limited Liability company,90,67,Medicare and Medicaid,False,MILE HIGH CARE SERVICES LLC,04/01/1968,False,False,False,False,Resident,Yes,3.0,,2.0,,4.0,,5.0,,5.0,,,,2.60149,0.68284,1.06567,1.74851,4.35,0.05224,2.34561,0.58115,0.84244,3.7692,2.72137,0.97523,0.9452,4.65202,12.0,12.0,0.0,56.0,11/06/2015,1.0,0.0,56.0,12.0,8.0,4.0,80.0,12/16/2014,1.0,0.0,80.0,2.0,2.0,0.0,24.0,03/04/2014,1.0,0.0,24.0,58.667,0,2,0,$0.00,0,0,"115 INGALLS STREET
LAKEWOOD, CO 80226
(39.718908, -105.063858)",09/01/2016
2200,065209,WESTERN HILLS HEALTH CARE CENTER,1625 CARR STREET,LAKEWOOD,CO,80214,3032326881,290,Jefferson,For profit - Corporation,140,94,Medicare and Medicaid,False,"LIFE CARE CENTERS OF AMERICA, INC.",04/18/1985,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,4.0,,5.0,,,,2.38298,1.07926,1.11277,2.19202,4.57501,0.11543,2.5852,0.65404,1.01489,4.25414,2.26177,1.36962,0.81926,4.33494,2.0,1.0,1.0,12.0,10/08/2015,1.0,0.0,12.0,9.0,8.0,1.0,44.0,08/14/2014,1.0,0.0,44.0,3.0,3.0,0.0,16.0,09/09/2013,1.0,0.0,16.0,23.333,0,2,0,$0.00,0,0,"1625 CARR STREET
LAKEWOOD, CO 80214
(39.742416, -105.090764)",09/01/2016
2201,05A396,GARFIELD NEUROBEHAVIORAL CENTER,1451 28TH AVENUE,OAKLAND,CA,94601,5102619191,0,Alameda,For profit - Corporation,96,56,Medicaid,False,Legal Business Name Not Available,07/13/1992,False,False,False,False,Resident,Yes,3.0,,3.0,,4.0,,3.0,,2.0,,,,3.90893,0.78661,0.26518,1.05179,4.96072,0.0,1.88747,0.50063,0.64863,3.03673,5.08159,1.30414,0.30548,6.58478,6.0,5.0,1.0,28.0,12/11/2015,1.0,0.0,28.0,8.0,5.0,4.0,32.0,10/07/2014,1.0,0.0,32.0,14.0,12.0,2.0,140.0,07/18/2013,1.0,0.0,140.0,48.0,11,2,0,$0.00,0,0,"1451 28TH AVENUE
OAKLAND, CA 94601
(37.780661, -122.229193)",09/01/2016
2202,065153,VISTA GRANDE INN,680 E HOSPITAL DRIVE,CORTEZ,CO,81321,9705641122,410,Montezuma,For profit - Corporation,101,67,Medicare and Medicaid,False,"VISTA GRANDE INN, INC.",07/18/1979,False,False,False,False,Both,Yes,1.0,,1.0,,4.0,,2.0,,1.0,,,,3.21642,0.63358,0.34179,0.97537,4.19179,0.05299,2.36117,0.59976,0.92711,3.88804,3.34247,0.8768,0.27546,4.34581,8.0,8.0,2.0,32.0,10/08/2015,1.0,0.0,32.0,17.0,17.0,6.0,172.0,09/25/2014,2.0,86.0,258.0,10.0,10.0,0.0,52.0,11/14/2013,1.0,0.0,52.0,110.667,0,15,0,$0.00,1,1,"680 E HOSPITAL DRIVE
CORTEZ, CO 81321
(37.361408, -108.576654)",09/01/2016
2203,065257,GOLDEN PEAKS CENTER,1005 EAST ELIZABETH STREET,FORT COLLINS,CO,80524,9704822525,340,Larimer,For profit - Corporation,60,47,Medicare and Medicaid,False,"PEAK MEDICAL COLORADO NO. 3, INC.",05/04/1989,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,5.0,,,,1.96277,0.39043,1.38511,1.77553,3.73831,0.0117,2.29713,0.63614,1.10957,4.04284,2.09655,0.50941,0.93275,3.72727,8.0,8.0,0.0,48.0,03/10/2016,1.0,0.0,48.0,7.0,6.0,1.0,44.0,04/03/2015,1.0,0.0,44.0,11.0,10.0,4.0,112.0,04/23/2014,1.0,0.0,112.0,57.333,0,6,1,$2015.00,0,1,"1005 EAST ELIZABETH STREET
FORT COLLINS, CO 80524
(40.574207, -105.060103)",09/01/2016
2204,065258,HORIZONS CARE CENTER,11411 HIGHWAY 65,ECKERT,CO,81418,9708353113,140,Delta,Non profit - Corporation,79,62,Medicare and Medicaid,False,VOLUNTEERS OF AMERICA CARE FACILITIES,07/01/1989,False,False,False,False,Resident,Yes,4.0,,2.0,,5.0,,4.0,,3.0,,,,2.68145,1.32823,0.64919,1.97742,4.65887,0.27661,2.42382,0.64525,0.98559,4.05466,2.71451,1.70854,0.49217,4.63157,12.0,12.0,0.0,92.0,10/20/2015,1.0,0.0,92.0,8.0,8.0,0.0,68.0,11/20/2014,1.0,0.0,68.0,6.0,6.0,0.0,32.0,12/19/2013,1.0,0.0,32.0,74.0,0,4,1,$1950.00,0,1,"11411 HIGHWAY
ECKERT, CO 81418
(38.81924, -107.979892)",09/01/2016
2205,065259,ORCHARD PARK HEALTH CARE CENTER,6005 SOUTH HOLLY STREET,LITTLETON,CO,80121,3037731000,20,Arapahoe,For profit - Corporation,133,127,Medicare and Medicaid,False,SOUTH DENVER REHABILITATION LLC,06/19/1989,False,False,False,False,Both,Yes,3.0,,2.0,,4.0,,5.0,,5.0,,,,2.55197,0.64409,1.85276,2.49685,5.04882,0.22795,2.38251,0.73544,1.41219,4.53013,2.62823,0.7269,0.98031,4.49242,21.0,16.0,8.0,128.0,08/18/2015,1.0,0.0,128.0,7.0,2.0,5.0,28.0,07/09/2014,1.0,0.0,28.0,2.0,1.0,1.0,24.0,08/07/2013,1.0,0.0,24.0,77.333,1,22,1,$3542.00,0,1,"6005 SOUTH HOLLY STREET
LITTLETON, CO 80121
(39.607264, -104.92292)",09/01/2016
2206,065254,SUNNY VISTA LIVING CENTER,2445 EAST CACHE LA POUDRE,COLORADO SPRINGS,CO,80909,7194718700,200,El Paso,Non profit - Corporation,116,110,Medicare and Medicaid,False,SUNNY VISTA LIVING CENTER,09/01/1989,False,False,False,False,Both,Yes,4.0,,4.0,,3.0,,4.0,,4.0,,,,2.55545,1.06455,0.73591,1.80045,4.35591,0.11636,2.36211,0.64592,1.0556,4.06363,2.65454,1.36793,0.52091,4.32082,4.0,4.0,0.0,28.0,12/17/2015,1.0,0.0,28.0,6.0,6.0,0.0,28.0,11/06/2014,1.0,0.0,28.0,7.0,7.0,0.0,48.0,10/21/2013,1.0,0.0,48.0,31.333,0,0,0,$0.00,0,0,"2445 EAST CACHE LA
COLORADO SPRINGS, CO 80909
(38.844907, -104.783663)",09/01/2016
2207,065256,HIGHLINE REHABILITATION AND CARE COMMUNITY,6060 EAST ILIFF AVENUE,DENVER,CO,80222,3037594221,150,Denver,For profit - Partnership,135,131,Medicare and Medicaid,False,"SEQUOIA CARE COMMUNITY, LLC",04/15/1989,False,False,False,False,Resident,Yes,3.0,,3.0,,3.0,,3.0,,3.0,,,,2.50725,0.69237,0.83015,1.52252,4.02977,0.0813,2.33597,0.72419,1.33092,4.39108,2.63361,0.79354,0.46606,3.69923,8.0,7.0,8.0,44.0,03/22/2016,1.0,0.0,44.0,11.0,8.0,3.0,64.0,01/06/2015,1.0,0.0,64.0,6.0,6.0,0.0,44.0,11/19/2013,1.0,0.0,44.0,50.667,0,4,0,$0.00,0,0,"6060 EAST ILIFF AVENUE
DENVER, CO 80222
(39.674855, -104.91825)",09/01/2016
2208,065255,BRIARWOOD HEALTH CARE CENTER,1440 VINE STREET,DENVER,CO,80206,3033990350,150,Denver,For profit - Corporation,201,97,Medicare and Medicaid,False,"LIFE CARE CENTERS OF AMERICA, INC.",02/17/1989,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,4.0,,5.0,,,,2.0799,0.27887,1.33041,1.60928,3.68918,0.05515,2.33213,0.62487,0.92593,3.88292,2.18832,0.37042,1.07361,3.82978,5.0,5.0,0.0,32.0,01/20/2016,1.0,0.0,32.0,6.0,6.0,0.0,40.0,03/18/2015,1.0,0.0,40.0,2.0,2.0,0.0,12.0,04/15/2014,1.0,0.0,12.0,31.333,0,0,0,$0.00,0,0,"1440 VINE STREET
DENVER, CO 80206
(39.739, -104.962239)",09/01/2016
2209,065286,EAGLE RIDGE AT GRAND VALLEY,2425 TELLER AVENUE,GRAND JUNCTION,CO,81501,9702433381,380,Mesa,For profit - Corporation,70,65,Medicare and Medicaid,False,"EAGLE RIDGE OPERATING COMPANY, LLC",12/10/1990,False,False,False,False,Both,Yes,4.0,,4.0,,4.0,,4.0,,4.0,,,,2.51692,0.81077,0.82077,1.63154,4.14846,0.05385,2.35085,0.61856,1.05937,4.02878,2.62703,1.08792,0.57891,4.15064,2.0,2.0,0.0,24.0,10/08/2015,1.0,0.0,24.0,9.0,9.0,0.0,52.0,08/20/2014,1.0,0.0,52.0,7.0,7.0,0.0,36.0,09/05/2013,1.0,0.0,36.0,35.333,0,0,0,$0.00,0,0,"2425 TELLER AVENUE
GRAND JUNCTION, CO 81501
(39.075058, -108.536275)",09/01/2016
